area,area_title,area_type,naics,naics_title,occ code,occ title,tot_emp,a_median
44220,"Springfield, OH",4,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",490,55920
44220,"Springfield, OH",4,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",590,48800
44220,"Springfield, OH",4,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",80,67040
44300,"State College, PA",4,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",140,21890
44300,"State College, PA",4,000000,Cross-industry,25-2021,"Elementary School Teachers, Except Special Education",480,56020
44300,"State College, PA",4,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",330,55200
44300,"State College, PA",4,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",80,60990
44300,"State College, PA",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",40,62770
44420,"Staunton-Waynesboro, VA",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",80,47340
44420,"Staunton-Waynesboro, VA",4,000000,Cross-industry,25-2021,"Elementary School Teachers, Except Special Education",480,48270
44420,"Staunton-Waynesboro, VA",4,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",470,50980
44420,"Staunton-Waynesboro, VA",4,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",80,48690
44420,"Staunton-Waynesboro, VA",4,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",80,49630
44420,"Staunton-Waynesboro, VA",4,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",30,49660
44420,"Staunton-Waynesboro, VA",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",70,55810
44700,"Stockton-Lodi, CA",4,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",730,28790
44700,"Stockton-Lodi, CA",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",560,67260
44700,"Stockton-Lodi, CA",4,000000,Cross-industry,25-2021,"Elementary School Teachers, Except Special Education",2640,68950
44700,"Stockton-Lodi, CA",4,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",1600,66210
44700,"Stockton-Lodi, CA",4,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1460,67260
44700,"Stockton-Lodi, CA",4,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",50,62320
44700,"Stockton-Lodi, CA",4,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",220,69150
44700,"Stockton-Lodi, CA",4,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",170,64360
44700,"Stockton-Lodi, CA",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",230,67890
44940,"Sumter, SC",4,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",130,21970
45060,"Syracuse, NY",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",210,59900
45060,"Syracuse, NY",4,000000,Cross-industry,25-2021,"Elementary School Teachers, Except Special Education",3020,62100
45060,"Syracuse, NY",4,000000,Cross-industry,25-2023,"Career/Technical Education Teachers, Middle School",150,58790
45060,"Syracuse, NY",4,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",110,64020
45060,"Syracuse, NY",4,000000,Cross-industry,25-2051,"Special Education Teachers, Preschool",240,50260
45060,"Syracuse, NY",4,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",380,63650
45060,"Syracuse, NY",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",450,66640
45220,"Tallahassee, FL",4,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",280,29040
45220,"Tallahassee, FL",4,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",910,43940
45220,"Tallahassee, FL",4,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",140,43500
45220,"Tallahassee, FL",4,000000,Cross-industry,25-2051,"Special Education Teachers, Preschool",90,44330
45220,"Tallahassee, FL",4,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",140,45320
45220,"Tallahassee, FL",4,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",70,45140
45220,"Tallahassee, FL",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",70,45290
45220,"Tallahassee, FL",4,000000,Cross-industry,25-2059,"Special Education Teachers, All Other",90,44510
45300,"Tampa-St. Petersburg-Clearwater, FL",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",1600,43380
45300,"Tampa-St. Petersburg-Clearwater, FL",4,000000,Cross-industry,25-2023,"Career/Technical Education Teachers, Middle School",40,44230
45300,"Tampa-St. Petersburg-Clearwater, FL",4,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",730,48850
45300,"Tampa-St. Petersburg-Clearwater, FL",4,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",450,44140
45300,"Tampa-St. Petersburg-Clearwater, FL",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",290,45590
45460,"Terre Haute, IN",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",50,37930
45460,"Terre Haute, IN",4,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",190,47240
45460,"Terre Haute, IN",4,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",370,47830
45460,"Terre Haute, IN",4,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",30,55620
45460,"Terre Haute, IN",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",50,57270
45500,"Texarkana, TX-AR",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",90,46140
45500,"Texarkana, TX-AR",4,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",450,44390
45500,"Texarkana, TX-AR",4,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",50,46920
45500,"Texarkana, TX-AR",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",40,46790
45540,"The Villages, FL",4,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",40,38500
45780,"Toledo, OH",4,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",310,25100
45780,"Toledo, OH",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",310,65900
45780,"Toledo, OH",4,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",270,64590
45820,"Topeka, KS",4,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",370,24970
45820,"Topeka, KS",4,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",800,49410
45820,"Topeka, KS",4,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",190,52940
45820,"Topeka, KS",4,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",80,55300
45820,"Topeka, KS",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",140,57060
45940,"Trenton, NJ",4,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",690,39690
45940,"Trenton, NJ",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",190,57840
45940,"Trenton, NJ",4,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",290,65100
45940,"Trenton, NJ",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",290,74730
46060,"Tucson, AZ",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",310,36510
46060,"Tucson, AZ",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",380,38640
46140,"Tulsa, OK",4,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",1130,34250
46140,"Tulsa, OK",4,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",130,46900
46140,"Tulsa, OK",4,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",730,44060
46140,"Tulsa, OK",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",290,48230
46220,"Tuscaloosa, AL",4,000000,Cross-industry,25-2021,"Elementary School Teachers, Except Special Education",750,47750
46220,"Tuscaloosa, AL",4,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",610,46010
46220,"Tuscaloosa, AL",4,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",720,49660
46220,"Tuscaloosa, AL",4,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",80,51870
46220,"Tuscaloosa, AL",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",100,51360
46340,"Tyler, TX",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",70,45550
46340,"Tyler, TX",4,000000,Cross-industry,25-2021,"Elementary School Teachers, Except Special Education",1200,45510
46340,"Tyler, TX",4,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",690,45640
46340,"Tyler, TX",4,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",90,47070
46340,"Tyler, TX",4,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",150,46700
46340,"Tyler, TX",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",50,47610
46520,"Urban Honolulu, HI",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",80,44900
46520,"Urban Honolulu, HI",4,000000,Cross-industry,25-2051,"Special Education Teachers, Preschool",190,56650
46520,"Urban Honolulu, HI",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",490,53560
46540,"Utica-Rome, NY",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",140,57690
46540,"Utica-Rome, NY",4,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",730,61910
46540,"Utica-Rome, NY",4,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1130,57510
46540,"Utica-Rome, NY",4,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",270,59110
46540,"Utica-Rome, NY",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",240,58200
46660,"Valdosta, GA",4,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",110,22640
46660,"Valdosta, GA",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",90,48760
46660,"Valdosta, GA",4,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",220,48640
46700,"Vallejo-Fairfield, CA",4,000000,Cross-industry,25-2021,"Elementary School Teachers, Except Special Education",2350,68670
47020,"Victoria, TX",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",70,46060
47020,"Victoria, TX",4,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",70,45730
47020,"Victoria, TX",4,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",480,48850
47020,"Victoria, TX",4,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",40,49670
47020,"Victoria, TX",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",120,46400
47220,"Vineland-Bridgeton, NJ",4,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",310,55600
47220,"Vineland-Bridgeton, NJ",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",110,61060
47220,"Vineland-Bridgeton, NJ",4,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",440,61610
47220,"Vineland-Bridgeton, NJ",4,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",320,56850
47220,"Vineland-Bridgeton, NJ",4,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",130,60150
47220,"Vineland-Bridgeton, NJ",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",130,66140
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",1000,58680
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",4,000000,Cross-industry,25-2023,"Career/Technical Education Teachers, Middle School",100,53530
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",4,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",440,67020
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",4,000000,Cross-industry,25-2051,"Special Education Teachers, Preschool",90,56860
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",4,000000,Cross-industry,25-2059,"Special Education Teachers, All Other",170,61390
47300,"Visalia-Porterville, CA",4,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",280,27220
47300,"Visalia-Porterville, CA",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",490,65620
47300,"Visalia-Porterville, CA",4,000000,Cross-industry,25-2021,"Elementary School Teachers, Except Special Education",2090,69250
47300,"Visalia-Porterville, CA",4,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1370,73820
47300,"Visalia-Porterville, CA",4,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",170,70650
47380,"Waco, TX",4,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",190,28420
47380,"Waco, TX",4,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",190,47630
47380,"Waco, TX",4,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",720,45370
47380,"Waco, TX",4,000000,Cross-industry,25-2023,"Career/Technical Education Teachers, Middle School",40,46650
47380,"Waco, TX",4,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",130,49360
